bus_id,route,passengers,speed_kmph,traffic,weather,time_period,day_type,congestion_score,delay_minutes
B041,R03,23,17,High,Cloudy,Evening,Weekend,77.12,11.81
B002,R07,55,27,Medium,Rain,Morning,Weekday,68.7,12.75
B013,R04,13,17,Medium,Clear,Night,Weekday,54.52,9.82
B002,R04,27,37,Medium,Clear,Afternoon,Weekday,51.2,8.38
B028,R07,35,30,Low,Clear,Afternoon,Weekday,48.23,6.43
B043,R08,36,31,Low,Rain,Evening,Weekday,40.22,9.57
B026,R07,56,19,High,Clear,Night,Weekday,74.14,10.81
B022,R06,35,13,Medium,Clear,Night,Weekday,67.06,8.83
B047,R01,21,10,High,Cloudy,Afternoon,Weekend,65.74,10.36
B043,R01,52,30,Medium,Rain,Night,Weekend,67.05,9.77
B003,R03,43,45,Low,Clear,Afternoon,Weekday,44.06,5.32
B035,R05,26,32,Medium,Clear,Afternoon,Weekend,53.35,4.32
B012,R07,39,17,Medium,Cloudy,Afternoon,Weekday,58.94,10.07
B024,R08,34,26,Medium,Clear,Morning,Weekday,53.79,11.22
B005,R06,57,36,Medium,Clear,Afternoon,Weekend,65.94,6.46
B020,R01,55,9,High,Rain,Evening,Weekday,93.44,15.72
B039,R01,44,10,High,Clear,Night,Weekday,76.92,10.4
B039,R08,41,23,High,Clear,Morning,Weekday,80.77,14.56
B013,R06,30,46,Low,Clear,Night,Weekend,38.55,4.55
B041,R02,10,44,Low,Clear,Evening,Weekday,19.73,5.64
B045,R06,38,22,Low,Cloudy,Morning,Weekday,41.34,7.16
B012,R08,60,34,Low,Cloudy,Night,Weekday,55.24,4.95
B013,R01,36,31,Medium,Cloudy,Morning,Weekday,59.76,10.27
B010,R05,29,37,Medium,Cloudy,Afternoon,Weekday,60.13,6.41
B033,R02,55,14,Medium,Cloudy,Afternoon,Weekend,67.29,9.37
B040,R08,17,29,High,Clear,Night,Weekend,64.26,9.86
B016,R08,42,30,High,Clear,Evening,Weekend,80.23,9.16
B045,R04,42,34,Low,Cloudy,Morning,Weekday,34.18,6.32
B035,R06,6,31,High,Clear,Morning,Weekday,74.88,10.45
B003,R04,60,14,Medium,Clear,Night,Weekday,69.96,9.57
B005,R02,9,39,Medium,Clear,Afternoon,Weekday,35.09,5.6
B026,R02,15,18,High,Clear,Morning,Weekday,64.24,12.31
B011,R02,15,20,Low,Clear,Afternoon,Weekday,26.5,6.92
B007,R03,28,24,High,Cloudy,Afternoon,Weekday,67.61,9.09
B010,R06,18,31,Medium,Clear,Evening,Weekend,42.55,7.03
B042,R08,49,8,High,Rain,Afternoon,Weekday,82.78,14.13
B034,R07,34,28,High,Clear,Afternoon,Weekend,79.7,10.21
B003,R05,44,42,Medium,Clear,Morning,Weekday,66.75,6.06
B008,R05,51,23,Low,Clear,Evening,Weekend,51.08,7.84
B031,R08,48,38,Low,Clear,Evening,Weekday,41.05,8.63
B011,R04,39,34,Low,Rain,Night,Weekend,26.13,6.22
B045,R08,25,47,Low,Clear,Night,Weekday,41.39,1.98
B007,R04,59,31,High,Clear,Night,Weekday,88.41,8.68
B045,R07,9,29,Low,Clear,Evening,Weekday,22.32,7.37
B002,R04,42,30,High,Clear,Afternoon,Weekday,87.2,9.55
B006,R06,6,32,Medium,Clear,Evening,Weekend,41.44,4.44
B041,R01,44,23,Low,Clear,Afternoon,Weekend,44.45,4.98
B032,R04,41,27,Medium,Clear,Night,Weekday,61.73,10.0
B020,R02,58,12,Medium,Cloudy,Night,Weekday,62.81,9.87
B034,R04,53,38,Medium,Cloudy,Afternoon,Weekend,61.06,7.55
B050,R02,38,24,Medium,Clear,Afternoon,Weekday,57.89,8.06
B016,R03,15,38,Low,Cloudy,Night,Weekday,27.42,5.58
B025,R01,40,25,Medium,Cloudy,Afternoon,Weekday,56.89,9.08
B012,R01,15,24,Medium,Cloudy,Evening,Weekday,44.35,9.31
B007,R07,13,32,High,Clear,Night,Weekday,66.14,7.03
B039,R06,10,8,High,Clear,Evening,Weekday,61.48,12.82
B017,R08,60,29,Low,Clear,Night,Weekday,54.46,4.81
B045,R06,38,46,Low,Clear,Morning,Weekday,40.51,6.88
B011,R05,51,19,Medium,Clear,Evening,Weekday,62.86,12.44
B006,R03,41,12,High,Clear,Morning,Weekend,83.44,10.84
B023,R07,36,18,Medium,Rain,Night,Weekday,64.65,9.37
B027,R06,16,27,Low,Clear,Evening,Weekday,28.89,8.76
B046,R02,49,44,Low,Clear,Evening,Weekday,37.27,7.26
B006,R03,36,45,Low,Cloudy,Evening,Weekday,45.86,6.38
B038,R01,21,20,Low,Cloudy,Afternoon,Weekend,38.85,5.32
B002,R08,8,22,Medium,Clear,Evening,Weekend,50.2,7.46
B022,R08,46,27,Medium,Clear,Evening,Weekend,66.15,6.95
B020,R02,37,20,Low,Clear,Morning,Weekday,41.04,7.34
B025,R07,47,49,Low,Cloudy,Evening,Weekday,44.21,6.79
B015,R07,52,30,Medium,Clear,Afternoon,Weekend,66.48,7.32
B049,R03,47,32,High,Clear,Evening,Weekday,77.69,9.08
B029,R01,13,31,Medium,Clear,Morning,Weekday,40.79,7.74
B008,R06,38,21,High,Cloudy,Evening,Weekday,74.6,14.71
B037,R02,43,37,Medium,Cloudy,Evening,Weekend,51.46,8.43
B049,R02,55,26,Low,Clear,Morning,Weekday,41.26,9.73
B033,R01,34,28,Low,Clear,Night,Weekday,36.97,6.79
B022,R02,54,38,Medium,Cloudy,Evening,Weekday,55.83,8.75
B050,R08,24,10,Medium,Rain,Night,Weekday,47.24,10.34
B047,R06,43,31,Medium,Cloudy,Morning,Weekday,60.34,9.94
B005,R06,27,8,High,Rain,Morning,Weekday,69.67,14.02
B039,R06,45,12,Medium,Clear,Night,Weekday,60.83,11.16
B018,R01,48,25,Low,Clear,Afternoon,Weekday,45.43,6.26
B038,R04,39,19,High,Clear,Afternoon,Weekday,84.31,11.68
B037,R04,27,15,Medium,Clear,Morning,Weekday,49.81,10.55
B030,R07,58,14,Medium,Clear,Afternoon,Weekend,67.48,9.52
B031,R07,52,33,Medium,Clear,Afternoon,Weekday,54.94,7.12
B010,R08,43,20,Medium,Clear,Morning,Weekday,64.46,11.84
B015,R02,27,43,Low,Clear,Evening,Weekend,29.19,8.94
B042,R06,41,28,Medium,Rain,Evening,Weekend,62.21,10.1
B048,R02,27,44,Low,Clear,Evening,Weekday,31.92,7.77
B044,R01,43,33,Medium,Clear,Afternoon,Weekday,72.66,7.69
B018,R02,32,27,Low,Clear,Night,Weekday,45.15,4.71
B023,R05,23,19,Low,Rain,Afternoon,Weekday,34.64,7.11
B033,R04,53,31,Low,Cloudy,Evening,Weekday,48.63,7.15
B016,R02,52,12,Medium,Clear,Morning,Weekday,67.27,10.13
B038,R02,34,25,High,Clear,Morning,Weekend,74.7,8.52
B035,R03,25,31,Low,Cloudy,Morning,Weekday,28.64,8.47
B034,R08,28,27,Medium,Clear,Afternoon,Weekday,49.3,7.55
B028,R02,25,26,Low,Rain,Night,Weekday,29.33,8.84
B002,R05,30,33,High,Clear,Evening,Weekday,77.1,9.23
B030,R04,55,30,Low,Clear,Morning,Weekday,46.31,9.9
B013,R03,54,32,Low,Rain,Evening,Weekend,36.77,9.1
B041,R08,55,38,Low,Clear,Evening,Weekend,60.33,8.91
B016,R01,40,22,High,Clear,Afternoon,Weekend,79.18,9.91
B005,R07,30,24,Medium,Clear,Morning,Weekday,65.75,7.95
B028,R01,37,31,Low,Cloudy,Afternoon,Weekday,36.49,6.35
B039,R04,40,29,Low,Clear,Evening,Weekday,38.77,8.03
B045,R07,8,34,Low,Clear,Evening,Weekday,28.64,4.94
B020,R01,13,48,Low,Clear,Evening,Weekday,25.0,3.88
B024,R08,12,25,High,Rain,Morning,Weekday,68.01,14.11
B027,R05,6,39,Medium,Clear,Morning,Weekday,41.36,9.03
B030,R02,33,24,Medium,Clear,Morning,Weekend,54.11,6.93
B045,R04,27,32,Low,Cloudy,Evening,Weekday,41.18,7.48
B027,R07,10,35,Medium,Cloudy,Evening,Weekend,38.97,4.99
B026,R03,59,27,Low,Rain,Night,Weekend,46.95,9.76
B007,R02,47,36,Low,Clear,Morning,Weekend,52.63,6.42
B042,R01,40,35,Medium,Rain,Evening,Weekend,58.35,8.9
B047,R01,50,42,Low,Clear,Evening,Weekday,37.64,6.77
B038,R03,25,22,Medium,Clear,Night,Weekday,55.57,7.02
B005,R05,26,8,High,Rain,Night,Weekday,72.82,12.01
B023,R08,13,23,Low,Clear,Evening,Weekend,28.75,7.91
B028,R08,38,34,High,Cloudy,Morning,Weekend,79.33,8.44
B034,R03,30,29,Low,Rain,Afternoon,Weekend,29.47,9.7
B015,R04,5,33,Low,Cloudy,Afternoon,Weekday,23.69,5.65
B032,R03,40,41,Medium,Clear,Afternoon,Weekday,66.33,6.43
B026,R01,48,8,Medium,Rain,Morning,Weekend,61.49,16.31
B048,R05,9,50,Low,Clear,Evening,Weekend,20.07,3.61
B031,R05,45,10,High,Clear,Afternoon,Weekday,81.63,9.32
B019,R06,26,19,High,Clear,Afternoon,Weekday,71.95,11.41
B009,R03,8,45,Low,Clear,Morning,Weekend,22.39,2.73
B029,R04,52,20,High,Cloudy,Evening,Weekday,92.18,14.75
B039,R01,6,33,Medium,Clear,Evening,Weekend,44.21,5.12
B004,R02,20,8,High,Cloudy,Morning,Weekday,78.29,10.79
B003,R08,20,15,Low,Rain,Afternoon,Weekday,31.14,8.09
B029,R08,57,26,High,Clear,Evening,Weekday,90.3,13.46
B011,R08,60,44,Low,Cloudy,Evening,Weekday,60.9,6.96
B033,R05,60,8,High,Cloudy,Afternoon,Weekday,91.72,11.35
B038,R08,26,17,Medium,Cloudy,Morning,Weekday,51.72,10.77
B011,R03,47,34,Medium,Clear,Afternoon,Weekend,58.79,8.52
B027,R06,5,45,Low,Clear,Night,Weekday,18.23,2.96
B033,R04,19,32,High,Clear,Evening,Weekday,67.41,9.11
B021,R04,28,39,Medium,Clear,Morning,Weekend,52.75,9.28
B039,R07,8,17,Medium,Clear,Afternoon,Weekday,33.68,7.34
B031,R08,22,17,Medium,Cloudy,Afternoon,Weekend,50.92,7.75
B038,R01,21,22,High,Clear,Morning,Weekday,56.86,10.27
B046,R05,11,23,Low,Rain,Evening,Weekend,31.88,8.32
B002,R01,54,38,Low,Cloudy,Morning,Weekday,37.56,6.71
B027,R08,49,17,High,Clear,Night,Weekend,85.42,11.25
B036,R06,56,26,Medium,Clear,Morning,Weekday,68.73,12.04
B011,R02,56,50,Low,Cloudy,Night,Weekday,54.71,4.27
B047,R08,14,24,Low,Cloudy,Evening,Weekend,27.68,5.85
B018,R02,5,19,High,Rain,Afternoon,Weekday,62.0,13.42
B001,R02,6,31,Low,Clear,Night,Weekend,24.58,6.41
B035,R04,53,24,Medium,Clear,Night,Weekday,63.86,9.66
B035,R05,26,18,High,Rain,Morning,Weekday,70.44,14.52
B031,R08,36,37,Low,Clear,Morning,Weekday,39.07,9.67
B028,R01,33,8,High,Cloudy,Afternoon,Weekday,75.03,11.45
B039,R01,39,23,Medium,Clear,Evening,Weekday,62.71,10.69
B001,R06,21,16,Medium,Cloudy,Night,Weekend,46.09,6.46
B025,R02,16,42,Medium,Clear,Afternoon,Weekday,52.76,6.93
B043,R05,28,24,Medium,Cloudy,Night,Weekday,56.35,6.87
B038,R05,34,42,Low,Clear,Afternoon,Weekday,37.13,4.17
B020,R06,48,41,Low,Rain,Morning,Weekend,36.3,8.03
B003,R03,34,16,High,Clear,Morning,Weekday,81.19,12.85
B002,R05,24,25,Low,Clear,Evening,Weekday,41.81,7.33
B018,R05,46,32,High,Clear,Morning,Weekend,80.68,11.53
B044,R01,11,28,Low,Rain,Afternoon,Weekday,29.8,6.06
B010,R06,46,37,Medium,Cloudy,Night,Weekday,62.43,6.98
B005,R08,54,8,High,Clear,Afternoon,Weekday,81.52,12.1
B009,R05,58,26,Low,Clear,Evening,Weekday,45.16,9.33
B002,R05,42,24,High,Clear,Morning,Weekday,80.46,12.77
B034,R01,11,21,Medium,Clear,Morning,Weekday,47.77,7.52
B038,R08,53,41,Medium,Clear,Night,Weekday,59.2,7.53
B031,R08,34,42,Medium,Cloudy,Evening,Weekday,53.47,7.16
B010,R05,16,23,Low,Clear,Evening,Weekday,28.16,8.57
B050,R01,53,31,Low,Cloudy,Morning,Weekday,40.2,7.26
B012,R03,35,10,Medium,Rain,Evening,Weekday,59.46,14.94
B036,R04,22,30,Low,Rain,Afternoon,Weekday,39.62,7.81
B021,R07,50,26,Low,Cloudy,Evening,Weekday,44.49,8.91
B049,R01,47,8,High,Clear,Afternoon,Weekend,87.18,14.63
B047,R01,6,26,High,Cloudy,Afternoon,Weekday,56.62,10.08
B006,R05,57,19,Medium,Clear,Afternoon,Weekend,65.35,9.4
B048,R01,37,29,Medium,Clear,Morning,Weekend,63.47,8.28
B049,R06,15,35,Medium,Cloudy,Afternoon,Weekday,40.68,5.88
B003,R02,38,32,Medium,Rain,Night,Weekday,55.45,9.36
B010,R02,20,24,Medium,Clear,Evening,Weekday,55.71,11.57
B005,R03,58,26,High,Clear,Afternoon,Weekday,85.95,9.75
B046,R08,39,50,Low,Cloudy,Night,Weekend,29.5,4.23
B026,R01,56,14,Medium,Clear,Morning,Weekday,65.18,10.4
B021,R08,37,16,High,Cloudy,Morning,Weekday,87.22,10.83
B045,R06,25,18,Medium,Clear,Morning,Weekday,59.7,9.08
B026,R05,24,8,High,Clear,Morning,Weekend,71.61,12.32
B038,R05,12,37,Low,Clear,Evening,Weekday,24.83,7.94
B044,R07,55,33,Low,Rain,Morning,Weekend,59.3,9.73
B026,R04,30,19,High,Cloudy,Evening,Weekday,70.32,11.93
B008,R03,37,15,Medium,Rain,Night,Weekday,55.29,12.27
B005,R06,30,40,Medium,Clear,Morning,Weekday,60.3,7.89
B015,R08,41,37,Low,Rain,Morning,Weekday,36.17,8.96
B016,R06,34,20,High,Clear,Night,Weekend,78.83,7.87
B001,R07,35,9,Medium,Rain,Night,Weekday,51.32,13.46
B016,R07,37,25,Low,Clear,Evening,Weekday,45.95,7.54
B037,R05,15,25,Medium,Clear,Afternoon,Weekday,45.34,5.81
B003,R08,57,25,Medium,Clear,Evening,Weekday,65.25,10.61
B047,R04,45,38,Low,Cloudy,Afternoon,Weekday,38.28,6.93
B031,R05,9,16,Medium,Clear,Evening,Weekend,38.75,9.82
B013,R04,6,22,Medium,Rain,Afternoon,Weekend,41.25,8.35
B016,R02,17,30,Low,Clear,Morning,Weekday,16.71,5.96
B043,R06,22,27,High,Clear,Afternoon,Weekday,65.55,12.5
B021,R07,30,31,Low,Clear,Night,Weekend,35.08,3.43
B002,R02,29,38,Low,Clear,Night,Weekday,34.94,5.0
B027,R08,48,32,Medium,Cloudy,Afternoon,Weekday,63.65,7.04
B038,R05,18,40,Medium,Cloudy,Morning,Weekday,45.21,8.98
B026,R03,9,24,High,Rain,Morning,Weekday,72.07,14.23
B038,R01,60,36,Low,Clear,Afternoon,Weekday,54.35,4.83
B046,R03,46,25,Medium,Rain,Afternoon,Weekday,62.48,11.32
B025,R03,56,36,Low,Clear,Night,Weekend,47.42,1.7
B011,R01,6,21,High,Rain,Night,Weekday,60.63,11.7
B008,R06,8,13,Medium,Clear,Evening,Weekday,40.78,5.81
B008,R02,16,17,Medium,Cloudy,Morning,Weekday,47.22,9.93
B033,R02,15,44,Low,Cloudy,Morning,Weekday,32.23,4.98
B007,R06,8,22,High,Clear,Morning,Weekday,61.77,8.4
B038,R01,47,17,Medium,Clear,Evening,Weekday,69.9,11.97
B021,R04,13,8,High,Cloudy,Evening,Weekday,63.25,12.4
B008,R03,14,33,Low,Clear,Night,Weekday,34.46,3.39
B021,R05,31,42,Medium,Clear,Night,Weekday,54.01,7.61
B020,R02,10,26,High,Cloudy,Afternoon,Weekday,68.4,8.64
B008,R06,19,13,Medium,Cloudy,Evening,Weekday,60.88,10.96
B046,R05,46,33,Low,Rain,Evening,Weekday,55.09,10.05
B031,R07,35,24,High,Clear,Evening,Weekend,70.79,10.67
B050,R01,26,31,Low,Clear,Morning,Weekday,38.17,9.22
B029,R05,57,36,Low,Clear,Night,Weekday,43.78,5.37
B048,R08,10,38,Medium,Cloudy,Afternoon,Weekday,46.88,6.41
B009,R05,37,35,Medium,Rain,Evening,Weekday,60.94,12.24
B015,R08,33,19,High,Rain,Evening,Weekday,80.81,12.98
B030,R03,25,8,Medium,Rain,Evening,Weekday,46.1,13.94
B026,R01,58,8,Medium,Rain,Morning,Weekday,63.11,11.9
B010,R05,60,11,Medium,Rain,Afternoon,Weekday,65.86,15.68
B029,R02,56,37,Medium,Clear,Afternoon,Weekend,70.92,9.02
B016,R01,34,9,High,Rain,Evening,Weekend,78.23,11.61
B036,R02,25,20,High,Cloudy,Afternoon,Weekday,74.56,11.5
B020,R06,40,25,Medium,Clear,Morning,Weekday,54.12,9.84
B045,R06,59,41,Low,Clear,Evening,Weekday,50.34,5.67
B037,R07,26,20,High,Clear,Night,Weekday,69.71,7.16
B022,R04,50,48,Low,Cloudy,Night,Weekday,41.92,4.9
B007,R06,24,35,Low,Cloudy,Afternoon,Weekday,31.36,7.45
B023,R05,26,35,Low,Clear,Night,Weekday,25.42,8.59
B041,R01,56,25,Low,Cloudy,Night,Weekend,50.65,6.47
B040,R06,44,29,High,Clear,Evening,Weekday,74.83,10.34
B029,R02,15,35,Medium,Rain,Morning,Weekday,45.44,13.17
B016,R05,51,8,High,Cloudy,Evening,Weekday,89.21,12.41
B038,R06,35,38,Low,Rain,Morning,Weekday,29.94,8.66
B028,R08,55,38,Medium,Clear,Evening,Weekday,60.49,10.78
B048,R08,44,13,High,Rain,Night,Weekday,87.18,15.6
B038,R03,17,27,High,Clear,Evening,Weekday,63.13,9.21
B031,R02,22,34,Medium,Clear,Afternoon,Weekday,55.84,6.73
B014,R07,26,21,Low,Clear,Afternoon,Weekday,35.2,7.14
B033,R07,60,21,High,Cloudy,Morning,Weekend,83.3,8.0
B009,R07,21,33,Low,Rain,Morning,Weekday,31.36,6.22
B027,R02,42,31,Medium,Cloudy,Morning,Weekday,63.26,6.84
B024,R07,29,16,Medium,Rain,Afternoon,Weekday,47.53,11.38
B013,R04,36,15,Medium,Clear,Evening,Weekend,58.3,10.74
B026,R03,19,20,Medium,Clear,Night,Weekday,53.68,9.57
B029,R04,17,22,Medium,Clear,Morning,Weekend,48.09,8.52
B049,R08,30,36,Low,Clear,Evening,Weekend,35.75,9.67
B043,R06,54,34,Medium,Rain,Evening,Weekday,66.3,13.49
B028,R03,15,24,Medium,Cloudy,Afternoon,Weekday,52.62,9.29
B028,R02,17,45,Low,Clear,Afternoon,Weekday,28.01,5.31
B008,R04,37,44,Low,Cloudy,Night,Weekday,35.01,5.17
B023,R05,54,47,Low,Clear,Evening,Weekday,45.88,9.61
B029,R03,41,30,Medium,Clear,Morning,Weekday,52.68,10.34
B005,R02,42,11,High,Clear,Afternoon,Weekday,65.93,10.32
B042,R01,5,24,Low,Cloudy,Evening,Weekday,18.36,7.38
B007,R03,43,14,Medium,Rain,Afternoon,Weekday,69.12,11.22
B042,R03,31,26,Medium,Clear,Evening,Weekday,60.59,8.6
B036,R06,40,38,Low,Clear,Afternoon,Weekend,31.78,3.33
B041,R05,36,28,High,Clear,Morning,Weekday,72.75,12.04
B027,R06,45,20,Medium,Clear,Night,Weekend,59.38,5.73
B046,R07,19,19,High,Cloudy,Morning,Weekday,68.54,11.55
B002,R03,35,35,Low,Clear,Afternoon,Weekday,32.35,4.63
B025,R08,10,27,Low,Cloudy,Afternoon,Weekend,21.94,2.54
B009,R03,29,22,Low,Clear,Afternoon,Weekend,39.62,5.06
B027,R07,53,22,Low,Clear,Morning,Weekday,41.5,8.88
B001,R05,56,13,High,Clear,Afternoon,Weekday,90.81,14.66
B023,R05,22,50,Low,Clear,Morning,Weekday,34.81,3.64
B010,R08,26,16,Medium,Rain,Afternoon,Weekday,64.99,11.32
B042,R08,35,34,Low,Clear,Night,Weekend,34.06,5.18
B025,R04,40,18,High,Clear,Night,Weekday,74.41,10.42
B003,R02,13,30,High,Cloudy,Afternoon,Weekday,57.9,10.68
B006,R02,50,30,Medium,Rain,Evening,Weekday,68.3,13.08
B006,R04,7,31,Low,Rain,Morning,Weekday,25.64,9.92
B002,R02,37,25,Medium,Clear,Afternoon,Weekday,57.98,7.13
B018,R03,31,30,Low,Clear,Morning,Weekday,37.12,5.28
B023,R04,47,25,Low,Cloudy,Evening,Weekday,43.91,8.4
B002,R04,5,16,Medium,Rain,Night,Weekday,40.46,9.71
B012,R02,48,21,High,Clear,Morning,Weekday,82.32,11.61
B022,R01,13,28,High,Clear,Morning,Weekend,66.02,9.6
B037,R08,9,13,Medium,Clear,Morning,Weekend,56.76,7.73
B020,R02,19,37,Medium,Clear,Morning,Weekday,54.05,7.25
B039,R06,54,27,High,Cloudy,Morning,Weekday,81.17,14.07
B024,R01,13,37,Medium,Clear,Night,Weekday,48.49,4.71
B048,R04,49,27,Medium,Clear,Morning,Weekend,64.46,10.9
B020,R01,32,8,High,Clear,Morning,Weekday,85.03,13.82
B001,R03,17,23,Low,Clear,Night,Weekend,34.79,6.35
B001,R05,28,40,Low,Clear,Afternoon,Weekday,33.5,6.43
B017,R01,49,41,Medium,Clear,Afternoon,Weekend,64.36,6.11
B001,R06,14,29,Low,Rain,Morning,Weekday,21.32,8.02
B045,R05,46,31,Medium,Clear,Night,Weekday,66.27,7.49
B030,R03,26,33,Medium,Cloudy,Morning,Weekday,58.73,8.49
B041,R06,43,32,Medium,Rain,Afternoon,Weekend,62.11,7.5
B047,R07,26,13,High,Clear,Night,Weekday,74.32,11.01
B003,R05,41,37,Low,Clear,Evening,Weekday,38.87,6.86
B046,R07,56,41,Medium,Clear,Night,Weekend,72.41,6.83
B011,R03,43,46,Low,Cloudy,Afternoon,Weekday,34.79,4.55
B024,R05,24,30,Medium,Cloudy,Night,Weekday,46.41,8.55
B022,R05,14,22,Medium,Clear,Evening,Weekday,51.65,10.2
B044,R02,14,18,Medium,Rain,Night,Weekday,39.95,9.3
B045,R06,30,23,Low,Cloudy,Morning,Weekday,31.83,7.79
B026,R08,29,27,Medium,Clear,Morning,Weekend,53.11,4.84
B013,R06,57,14,Medium,Cloudy,Afternoon,Weekday,70.86,9.09
B001,R01,60,44,Low,Clear,Night,Weekday,50.77,6.09
B024,R07,32,33,Medium,Cloudy,Afternoon,Weekday,40.61,5.8
B010,R07,17,22,Medium,Clear,Night,Weekday,51.4,8.66
B035,R06,19,8,High,Cloudy,Afternoon,Weekday,68.4,8.57
B024,R06,10,24,High,Clear,Night,Weekday,70.33,9.34
B028,R05,56,13,Medium,Cloudy,Morning,Weekday,63.15,11.07
B036,R07,16,15,High,Clear,Afternoon,Weekday,75.88,11.48
B016,R04,23,41,Medium,Cloudy,Afternoon,Weekday,45.62,5.4
B040,R08,36,16,High,Clear,Evening,Weekday,75.69,12.29
B016,R02,15,44,Low,Clear,Night,Weekday,33.8,5.87
B017,R08,42,13,Medium,Clear,Morning,Weekday,72.27,12.75
B015,R01,37,16,Medium,Clear,Morning,Weekend,52.63,6.45
B016,R08,6,34,Medium,Cloudy,Morning,Weekday,55.47,5.4
B015,R02,59,31,Low,Rain,Afternoon,Weekday,37.6,11.28
B034,R01,19,48,Low,Cloudy,Morning,Weekday,33.28,6.97
B011,R03,40,36,Low,Rain,Afternoon,Weekday,48.81,9.24
B001,R05,9,24,Low,Clear,Evening,Weekday,19.34,7.08
B015,R06,19,45,Low,Clear,Morning,Weekday,35.64,5.42
B026,R06,47,39,Medium,Cloudy,Evening,Weekday,60.94,7.16
B004,R04,14,8,High,Rain,Night,Weekday,63.25,12.17
B043,R08,21,30,Medium,Cloudy,Night,Weekend,43.72,7.38
B005,R07,38,34,High,Clear,Evening,Weekend,78.61,10.03
B035,R07,56,22,High,Clear,Night,Weekday,88.72,12.26
B013,R02,28,22,Medium,Clear,Morning,Weekday,48.03,11.04
B010,R02,14,31,Low,Clear,Morning,Weekday,34.12,7.82
B011,R02,56,38,Low,Cloudy,Afternoon,Weekday,44.96,6.68
B018,R07,34,23,High,Clear,Evening,Weekday,76.81,11.52
B034,R06,7,22,Low,Rain,Evening,Weekday,24.66,10.18
B039,R07,55,21,Medium,Rain,Afternoon,Weekday,82.48,10.14
B041,R02,41,16,Medium,Rain,Morning,Weekday,66.91,10.52
B042,R05,7,8,High,Rain,Evening,Weekday,67.58,14.84
B050,R01,44,37,Medium,Clear,Afternoon,Weekday,59.79,6.51
B023,R06,9,22,High,Rain,Evening,Weekday,66.37,12.47
B007,R05,32,40,Low,Clear,Evening,Weekend,38.39,5.64
B039,R03,48,41,Low,Rain,Afternoon,Weekday,43.85,9.26
B003,R08,18,19,Medium,Clear,Evening,Weekday,53.79,11.55
B012,R05,43,11,High,Clear,Night,Weekend,97.16,8.84
B007,R08,15,36,Medium,Clear,Afternoon,Weekday,41.95,9.27
B049,R05,12,28,High,Clear,Afternoon,Weekday,68.07,9.25
B026,R03,41,9,High,Rain,Night,Weekday,82.46,14.65
B033,R05,12,18,High,Rain,Evening,Weekend,64.81,11.47
B037,R01,16,24,Medium,Clear,Night,Weekend,44.65,6.24
B048,R06,19,21,Medium,Clear,Evening,Weekday,45.89,9.53
B015,R08,23,34,Low,Cloudy,Morning,Weekday,42.71,3.87
B002,R04,52,26,High,Clear,Night,Weekday,86.79,10.34
B041,R07,50,31,High,Cloudy,Night,Weekday,90.07,11.12
B007,R03,32,27,Medium,Clear,Night,Weekday,54.6,6.93
B032,R08,11,32,Low,Cloudy,Morning,Weekend,27.66,4.05
B004,R06,44,23,Low,Rain,Evening,Weekend,44.58,11.81
B020,R02,11,15,High,Clear,Morning,Weekend,64.3,10.44
B050,R08,34,33,Low,Clear,Night,Weekday,38.32,5.42
B036,R01,22,16,High,Rain,Morning,Weekend,77.42,13.25
B032,R04,28,8,Medium,Rain,Night,Weekday,48.44,12.44
B028,R01,10,19,Medium,Rain,Afternoon,Weekday,46.13,11.29
B013,R08,55,14,High,Cloudy,Evening,Weekday,90.36,14.98
B001,R01,8,22,Low,Clear,Night,Weekend,27.99,5.0
B035,R02,59,29,Medium,Clear,Morning,Weekday,74.3,12.09
B048,R04,7,11,High,Clear,Morning,Weekend,67.12,7.57
B030,R07,53,34,Medium,Cloudy,Morning,Weekday,72.47,11.14
B036,R01,58,11,High,Clear,Evening,Weekday,86.97,13.54
B025,R02,55,16,High,Cloudy,Afternoon,Weekday,94.79,9.59
B016,R03,51,18,Low,Rain,Evening,Weekday,46.12,13.48
B019,R02,10,41,Low,Rain,Afternoon,Weekday,29.37,6.49
B001,R05,30,21,Medium,Clear,Morning,Weekday,48.45,11.03
B005,R08,48,26,Medium,Clear,Evening,Weekday,67.32,10.08
B022,R06,55,32,Medium,Rain,Afternoon,Weekday,68.27,11.29
B024,R08,42,29,High,Clear,Morning,Weekend,79.5,10.03
B043,R08,15,17,Low,Rain,Morning,Weekday,33.97,10.09
B045,R02,56,8,Medium,Rain,Evening,Weekday,69.12,13.86
B037,R02,33,27,Low,Clear,Afternoon,Weekday,37.51,4.19
B036,R02,24,21,Low,Clear,Morning,Weekday,24.86,6.05
B036,R08,14,12,Medium,Clear,Morning,Weekend,43.57,9.05
B004,R07,30,28,High,Cloudy,Morning,Weekday,75.92,10.04
B036,R01,52,49,Low,Clear,Night,Weekday,42.63,5.78
B018,R07,31,38,Medium,Cloudy,Afternoon,Weekend,62.76,5.6
B050,R04,54,31,Medium,Rain,Afternoon,Weekend,65.53,9.07
B016,R02,18,43,Low,Clear,Night,Weekend,24.18,5.71
B041,R02,40,31,Medium,Rain,Morning,Weekday,54.42,10.81
B018,R05,16,19,High,Cloudy,Night,Weekend,67.33,8.79
B022,R05,56,29,Medium,Rain,Night,Weekday,72.26,13.63
